3.779000000000000000e+05,4.199999999999999845e-01
1.289700000000000000e+06,8.399999999999999535e-05
1.396800000000000000e+06,8.399999999999999535e-05
1.621200000000000000e+06,5.040000000000000209e-03
2.273800000000000000e+06,3.779999999999999506e-03
2.308600000000000000e+06,1.259999999999999727e-04
2.686500000000000000e+06,7.979999999999999897e-04
2.749200000000000000e+06,1.385999999999999862e-03
2.946900000000000000e+06,5.039999999999998908e-04
3.248900000000000000e+06,3.779999999999999723e-04
