1.598000000000000000e+05,1.067690000000000045e-03
2.444000000000000000e+05,9.378100000000000758e-04
1.243500000000000000e+06,2.483000000000000113e-05
1.390400000000000000e+06,7.926499999999999952e-04
1.549900000000000000e+06,6.646799999999999584e-04
1.793900000000000000e+06,1.910000000000000022e-03
2.003100000000000000e+06,3.628999999999999983e-05
2.007300000000000000e+06,9.932000000000000453e-05
2.163000000000000000e+06,6.704100000000000814e-04
2.366300000000000000e+06,8.404000000000000175e-05
2.525600000000000000e+06,8.786000000000000244e-05
2.548700000000000000e+06,6.684999999999999862e-05
2.793300000000000000e+06,6.493999999999999996e-06
