2.634100000000000000e+05,2.340000000000000229e-04
4.113800000000000000e+05,2.690000000000000334e-04
4.865400000000000000e+05,5.800000000000000034e-04
6.550000000000000000e+05,3.800000000000000209e-04
6.747000000000000000e+05,3.500000000000000507e-04
7.335090000000000000e+05,1.910000000000000022e-03
7.877390000000000000e+05,3.099999999999999891e-03
8.467640000000000000e+05,9.993989999999999263e-01
8.527800000000000000e+05,4.899999999999999842e-04
8.965030000000000000e+05,7.040000000000000901e-04
9.773630000000000000e+05,1.422000000000000000e-02
9.969390000000000000e+05,1.160000000000000007e-03
1.037830000000000000e+06,1.403000000000000080e-01
1.089030000000000000e+06,5.400000000000000069e-04
1.140360000000000000e+06,1.319999999999999993e-03
1.159930000000000000e+06,8.799999999999999229e-04
1.175090000000000000e+06,2.249000000000000304e-02
1.198780000000000000e+06,4.399999999999999615e-04
1.238270000000000000e+06,6.641000000000000236e-01
1.272200000000000000e+06,2.020000000000000040e-04
1.335380000000000000e+06,1.228000000000000142e-03
1.360200000000000000e+06,4.280000000000000471e-02
1.442750000000000000e+06,1.799999999999999951e-03
1.462340000000000000e+06,7.779999999999999373e-04
1.640450000000000000e+06,6.210000000000000242e-04
1.771330000000000000e+06,1.544999999999999984e-01
1.810730000000000000e+06,6.389999999999999847e-03
1.963700000000000000e+06,7.059999999999999436e-03
2.015180000000000000e+06,3.016999999999999890e-02
2.034750000000000000e+06,7.740999999999999270e-02
2.113090000000000000e+06,3.759999999999999887e-03
2.212900000000000000e+06,3.850000000000000124e-03
2.276360000000000000e+06,1.180000000000000059e-03
2.373700000000000000e+06,7.799999999999999859e-04
2.523000000000000000e+06,6.300000000000000261e-04
2.598440000000000000e+06,1.696000000000000008e-01
2.657400000000000000e+06,1.949999999999999965e-04
3.009560000000000000e+06,1.038000000000000034e-02
3.201930000000000000e+06,3.202999999999999597e-02
3.253400000000000000e+06,7.870000000000000606e-02
3.272980000000000000e+06,1.855000000000000052e-02
3.369690000000000000e+06,1.030000000000000100e-04
3.451120000000000000e+06,9.419999999999999554e-03
3.547930000000000000e+06,1.955999999999999839e-03
3.600710000000000000e+06,1.669999999999999935e-04
3.611800000000000000e+06,8.399999999999999535e-05
