1.0E-5;30761.82
1.0625E-5;29843.29
1.125E-5;29002.4
1.1875E-5;28228.81
1.25E-5;27513.99
1.375E-5;26233.45
1.5E-5;25116.52
1.625E-5;24131.07
1.75E-5;23253.19
1.875E-5;22464.63
2.0E-5;21751.19
2.1875E-5;20798.0
2.375E-5;19960.03
2.5625E-5;19215.79
2.75E-5;18549.04
2.9375E-5;17947.18
3.125E-5;17400.33
3.3125E-5;16900.59
3.5E-5;16441.57
3.875E-5;15625.58
4.25E-5;14920.12
4.625E-5;14302.29
5.0E-5;13755.34
5.3125E-5;13344.51
5.625E-5;12968.4
5.9375E-5;12622.39
6.25E-5;12302.66
6.875E-5;11729.89
7.5E-5;11230.29
8.125E-5;10789.49
8.75E-5;10396.81
9.375E-5;10044.07
1.0E-4;9724.932
1.0625E-4;9434.379
1.125E-4;9168.384
1.1875E-4;8923.67
1.25E-4;8697.542
1.375E-4;8292.446
1.5E-4;7939.092
1.625E-4;7627.324
1.75E-4;7349.576
1.875E-4;7100.078
2.0E-4;6874.342
2.1875E-4;6572.729
2.375E-4;6307.562
2.5625E-4;6072.044
2.75E-4;5861.032
2.9375E-4;5670.548
3.125E-4;5497.465
3.3125E-4;5339.285
3.5E-4;5193.984
3.875E-4;4935.668
4.25E-4;4712.317
4.625E-4;4516.691
5.0E-4;4343.488
5.3125E-4;4213.379
5.625E-4;4094.257
5.9375E-4;3984.658
6.25E-4;3883.377
6.875E-4;3701.919
7.5E-4;3543.618
8.125E-4;3403.931
8.75E-4;3279.472
9.375E-4;3167.659
0.001;3066.484
0.0010625;2974.359
0.001125;2890.01
0.0011875;2812.398
0.00125;2740.672
0.001375;2612.154
0.0015;2500.02
0.001625;2401.058
0.00175;2312.871
0.001875;2233.634
0.002;2161.927
0.0021875;2066.093
0.002375;1981.818
0.0025625;1906.952
0.00275;1839.864
0.0029375;1779.295
0.003125;1724.252
0.0033125;1673.939
0.0035;1627.714
0.003875;1545.508
0.00425;1474.396
0.004625;1412.09
0.005;1356.922
0.0053125;1315.486
0.005625;1277.559
0.0059375;1242.672
0.00625;1210.439
0.006875;1152.694
0.0075;1102.311
0.008125;1057.843
0.00875;1018.226
0.009375;982.6454
0.01;950.4693
0.010625;921.1937
0.01125;894.4103
0.011875;869.7822
0.0125;847.0274
0.01375;806.2329
0.015;770.5783
0.01625;739.055
0.0175;710.9217
0.01875;685.6048
0.02;662.6525
0.021325;640.5068
0.02265;620.2773
0.023975;601.6937
0.0253;584.5364
0.02684375;566.1053
0.0283875;549.1313
0.02993125;533.4291
0.031475;518.8501
0.03301875;505.2691
0.0345625;492.5715
0.03765;469.4233
0.0407375;448.7808
0.043825;430.2388
0.0469125;413.4742
0.05;398.2218
0.053125;384.106
0.05625;371.1422
0.059375;359.1859
0.0625;348.1211
0.065625;337.8595
0.06875;328.3199
0.075;311.0287
0.08125;295.739
0.0875;282.1653
0.09375;270.0454
0.1;259.1635
0.1074382;247.6205
0.1148763;237.4143
0.1223144;228.3663
0.1297525;220.3475
0.1371907;213.2604
0.1446288;207.0432
0.1520669;201.649
0.159505;196.9702
0.1644638;194.2471
0.1733479;190.2047
0.1822319;187.2066
0.191116;185.2459
0.2;184.3423
0.205986;184.3236
0.2119719;184.7647
0.2179579;185.652
0.2239438;186.9586
0.2352409;190.376
0.2465379;194.5242
0.2521864;196.6037
0.2578349;198.5021
0.2634834;200.0623
0.2691319;201.1332
0.2744138;201.5764
0.2796957;201.3941
0.2842834;200.6855
0.2888711;199.4493
0.2934588;197.6909
0.2980465;195.434
0.3026342;192.7208
0.3072219;189.6115
0.3163973;182.493
0.3347481;166.4423
0.3439235;158.3249
0.3485112;154.3771
0.3530988;150.5354
0.3596146;145.2915
0.3661304;140.3202
0.3726462;135.633
0.3791619;131.2305
0.3856777;127.1053
0.3921935;123.2455
0.3987093;119.6368
0.405225;116.2641
0.4099638;113.9503
0.4147025;111.7459
0.4200336;109.3877
0.4253647;107.1488
0.4306958;105.0211
0.4360269;102.9977
0.4466891;99.23889
0.4573513;95.82444
0.4680135;92.71369
0.4786757;89.87671
0.5;84.89555
0.53125;78.81962
0.5625;73.86299
0.59375;69.78862
0.625;66.41206
0.65625;63.61053
0.6875;61.30291
0.71875;59.43843
0.75;57.99074
0.78125;56.95578
0.8125;56.35307
0.84375;56.23061
0.875;56.67498
0.90625;57.82877
0.9375;59.87878
0.953125;61.3484
0.96875;63.22291
0.984375;65.56999
1.0;68.48411
1.010725;70.87593
1.02145;73.63848
1.032175;76.81684
1.0429;80.45074
1.05455;84.94542
1.0662;90.00539
1.07785;95.53503
1.0895;101.2825
1.1128;111.3829
1.12445;114.0863
1.1361;113.9085
1.145975;111.0001
1.15585;105.5142
1.168194;95.61518
1.180538;83.63078
1.192882;71.15317
1.205225;59.49205
1.215154;51.2435
1.225082;44.18881
1.23501;38.3369
1.244938;33.62587
1.254866;29.9886
1.264794;27.3828
1.274722;25.75737
1.28465;24.9636
1.291675;24.74112
1.3057;24.50759
1.3127;24.25679
1.324096;23.5062
1.335491;22.44809
1.346887;21.31779
1.358282;20.28735
1.369678;19.41967
1.381073;18.70897
1.403863;17.64534
1.426654;16.9064
1.449444;16.3711
1.472235;15.96582
1.495025;15.64849
1.521326;15.35212
1.547627;15.10149
1.600229;14.69709
1.652831;14.37267
1.705432;14.10362
1.736993;13.96763
1.768554;13.85392
1.800115;13.76788
1.815895;13.74038
1.831675;13.72689
1.844826;13.72888
1.857976;13.74602
1.871127;13.78286
1.884277;13.8463
1.897428;13.94672
1.910578;14.0997
1.917154;14.20318
1.923729;14.33033
1.930304;14.48723
1.936879;14.682
1.944769;14.98141
1.948714;15.1654
1.952659;15.37761
1.95792;15.71314
1.96318;16.1213
1.96844;16.61796
1.9737;17.22023
1.97896;17.94478
1.98422;18.80477
1.98948;19.80567
1.99474;20.94007
2.0;22.1825
2.00485;23.38339
2.012388;25.22081
2.019925;26.78587
2.023694;27.37648
2.027463;27.79569
2.031232;28.01875
2.035;28.03013
2.038175;27.87155
2.042786;27.37532
2.047397;26.59302
2.052008;25.57527
2.056618;24.38652
2.075061;19.24615
2.080559;17.92075
2.086056;16.77136
2.091554;15.803
2.097051;15.0051
2.102549;14.35711
2.108046;13.83534
2.113544;13.41598
2.119041;13.07806
2.123928;12.83157
2.128815;12.62523
2.133397;12.46102
2.137978;12.31965
2.147141;12.08922
2.156304;11.90937
2.165466;11.76453
2.174629;11.64455
2.183791;11.54274
2.192954;11.45441
2.202116;11.37626
2.220441;11.24145
2.238766;11.12579
2.257091;11.02236
2.275416;10.92696
2.302293;10.79586
2.32917;10.66988
2.356047;10.54502
2.382924;10.41832
2.436678;10.14681
2.490432;9.824144
2.543856;9.401782
2.570568;9.126937
2.597279;8.791888
2.623991;8.378806
2.650702;7.876384
2.664058;7.602468
2.677414;7.33452
2.69077;7.106685
2.704125;6.975188
2.713238;6.980843
2.72235;7.097655
2.731463;7.354603
2.740575;7.774735
2.749688;8.369587
2.7588;9.133929
2.767913;10.04409
2.777025;11.05901
2.790863;12.68257
2.8047;14.24019
2.818538;15.5929
2.832375;16.68144
2.846213;17.52003
2.86005;18.16551
2.873888;18.68714
2.887725;19.14792
2.901732;19.60438
2.920991;20.28913
2.940249;21.11498
2.959508;22.15686
2.978766;23.49664
2.998025;25.237
3.007654;26.29752
3.017283;27.51069
3.026913;28.89832
3.036542;30.48266
3.046171;32.28529
3.0558;34.32286
3.06705;37.00795
3.0783;39.99579
3.1008;46.46828
3.11205;49.54265
3.1233;52.10683
3.13455;53.81813
3.1458;54.38483
3.1558;53.79309
3.1633;52.6704
3.1708;51.01578
3.1858;46.46022
3.2008;40.99343
3.2158;35.4972
3.232043;30.23149
3.248285;26.02199
3.256406;24.32662
3.264527;22.88414
3.280769;20.66449
3.297012;19.17082
3.313254;18.23507
3.329496;17.72987
3.345738;17.56773
3.364688;17.74319
3.383637;18.27925
3.402586;19.18477
3.421535;20.51422
3.43101;21.36976
3.440485;22.37774
3.44996;23.5638
3.459434;24.96054
3.468909;26.61005
3.478383;28.56531
3.487858;30.89422
3.497332;33.68031
3.5041;36.00611
3.510867;38.65758
3.517635;41.67858
3.524402;45.10944
3.53117;48.98503
3.537937;53.32275
3.544705;58.11707
3.551472;63.32273
3.566179;75.53285
3.580886;87.26522
3.58824;92.04027
3.595593;95.54144
3.602947;97.40951
3.6103;97.39086
3.616313;95.89756
3.621574;93.52107
3.626835;90.21765
3.637357;81.30436
3.647879;70.3615
3.6584;58.74676
3.671394;45.19054
3.677891;39.1638
3.684388;33.76532
3.690885;29.02195
3.697382;24.91945
3.703879;21.41521
3.710375;18.45041
3.715396;16.48597
3.720416;14.77301
3.725437;13.28099
3.730457;11.98271
3.735478;10.85237
3.740498;9.86785
3.745518;9.009034
3.750538;8.258609
3.755559;7.601497
3.760579;7.025106
3.770619;6.07169
3.78066;5.328118
3.7907;4.743466
3.801454;4.251109
3.812207;3.864413
3.82296;3.558546
3.833713;3.3151
3.844466;3.12024
3.855219;2.963449
3.876725;2.733689
3.898232;2.581561
3.919738;2.482196
3.941244;2.421903
3.96275;2.39207
3.994613;2.388989
4.026475;2.416601
4.058338;2.458931
4.0902;2.506768
4.153925;2.604887
4.21765;2.700811
4.265428;2.771547
4.313205;2.842963
4.360983;2.917452
4.40876;2.998081
4.456538;3.089571
4.480427;3.141754
4.504315;3.199824
4.528204;3.265441
4.552092;3.340848
4.575981;3.429178
4.599869;3.535116
4.615795;3.619055
4.631721;3.717291
4.647647;3.834372
4.663572;3.976949
4.671535;4.060822
4.679498;4.155367
4.687461;4.262953
4.695424;4.386727
4.703387;4.530942
4.71135;4.701438
4.719313;4.906314
4.727275;5.156793
4.731257;5.303832
4.735238;5.468464
4.73922;5.653572
4.743201;5.862268
4.747183;6.098272
4.751164;6.365488
4.755146;6.668439
4.759127;7.011654
4.763109;7.400163
4.76709;7.838627
4.771072;8.331897
4.775053;8.883836
4.779035;9.497973
4.783016;10.176
4.786998;10.9186
4.790979;11.72363
4.799738;13.69025
4.808497;15.84011
4.817256;18.00774
4.826015;19.9704
4.832237;21.10511
4.838458;21.93068
4.844679;22.38309
4.8509;22.42371
4.855647;22.17181
4.860394;21.68446
4.865141;20.98141
4.869888;20.09133
4.88052;17.60743
4.891151;14.81557
4.901782;12.12677
4.907098;10.91496
4.912413;9.821754
4.916395;9.086719
4.920376;8.42531
4.924357;7.836289
4.928338;7.31687
4.93232;6.86286
4.936301;6.46952
4.940282;6.131252
4.944263;5.842382
4.948245;5.597228
4.952226;5.390526
4.956207;5.217187
4.960188;5.072637
4.96417;4.952758
4.968151;4.854012
4.972132;4.773243
4.976113;4.707773
4.984076;4.613975
4.992038;4.558444
5.0;4.531262
5.009779;4.526788
5.019558;4.546447
5.029337;4.584834
5.039116;4.638445
5.048895;4.704983
5.058674;4.782943
5.078232;4.969618
5.09779;5.194578
5.117348;5.457268
5.136906;5.758902
5.156463;6.101383
5.182235;6.618678
5.208007;7.216036
5.233779;7.899146
5.25955;8.671291
5.289618;9.681495
5.319685;10.79226
5.379819;13.15104
5.409887;14.26729
5.439954;15.23414
5.470021;15.98179
5.500088;16.46898
5.53445;16.7032
5.568813;16.64238
5.603175;16.37453
5.6719;15.61008
5.71785;15.18335
5.7638;14.97282
5.800285;15.02144
5.836769;15.30713
5.873254;15.88963
5.909738;16.86549
5.946223;18.36699
5.964465;19.37158
5.982707;20.58589
6.000949;22.0472
6.019191;23.79753
6.037433;25.88059
6.055675;28.33417
6.073872;31.16816
6.092069;34.36434
6.110266;37.8345
6.128463;41.40792
6.14666;44.82987
6.164857;47.79121
6.183054;49.99957
6.20125;51.28449
6.21136;51.60973
6.221469;51.71404
6.231579;51.68243
6.241688;51.63772
6.251798;51.74549
6.256853;51.92161
6.261907;52.22065
6.266962;52.67844
6.272016;53.33428
6.277071;54.23153
6.282125;55.41611
6.289507;57.76408
