0.5,0.43611067,0.006081,0.5,0.58142397,0,0.5,0.63799419,0.004429,0.5,0.63668911,0.004936,2.5,0.06014064,0.01071
1.5,0.43861003,-0.008562,1.5,0.66626159,0.004895,1.5,0.76786171,-0.024096,1.5,0.80663919,-0.024112,3.5,0.01394394,-0.006063
2.5,0.00039614,-0.000026,2.5,0.00730956,-0.016618,2.5,0.0157096,0.000642,2.5,0.02640098,0.000464,,,
3.5,0.00003637,0.000005,3.5,0.0002197,0.000264,3.5,0.00012325,-0.000005,,,,,,
