1,-1263.534032,0.059908,1,-1263.759741,0.025453,1,-1263.934058,0.026913,1,-1264.050418,0.02893,1,-1264.304184,0.03299
2,-1263.82926,0.02824,2,-1263.89641,0.033322,2,-1263.925492,0.032272,2,-1263.954798,0.031844,2,-1264.005377,0.030624
3,-1263.922616,0.031271,3,-1263.922523,0.030884,3,-1263.942135,0.030513,3,-1263.957434,0.030421,3,-1263.995694,0.029567
4,-1263.950689,0.029822,4,-1263.946453,0.030436,4,-1263.953663,0.030448,4,-1263.963122,0.030434,4,-1263.996915,0.030023
