0,-13813.11961854,0.085273,1,-13813.6291078,0.069616,0,-13813.21872575,0.045726,0,-13813.23636528,0.051353,0,-13813.16814197,0.061075
1,-13813.68322092,0.063389,2,-13813.25104541,0.076428,1,-13813.52963618,0.070686,1,-13813.44579798,0.074902,1,-13813.35142241,0.081751
2,-13813.27389546,0.072941,3,-13813.26799361,0.076792,2,-13813.20970829,0.076716,2,-13813.15177632,0.077478,2,-13813.05970683,0.079624
3,-13813.30092944,0.077059,4,-13813.26692102,0.076768,3,-13813.21695583,0.076302,3,-13813.1542765,0.077014,3,-13813.06038791,0.079368
4,-13813.29473082,0.076257,,,,,,,,,,,,
