0,-16383.90006237,0.039479,0,-16384.67163603,0.062048,0,-16384.89312026,0.075581,0,-16385.07411702,0.082327,2,-16384.91720589,0.058688
1,-16384.33617304,0.04556,1,-16385.25306,0.062048,1,-16385.53111445,0.08001,1,-16385.71080613,0.087263,3,-16384.97734653,0.069398
2,-16383.89756301,0.036998,2,-16384.58679841,0.066943,2,-16384.76325274,0.055914,2,-16384.90416694,0.063151,4,-16384.96340259,0.063335
3,-16383.89795915,0.036972,3,-16384.59410797,0.050325,3,-16384.77896234,0.056556,3,-16384.93056792,0.063615,,,
4,-16383.89792278,0.036977,4,-16384.59388827,0.050589,4,-16384.77883909,0.056551,,,,,,
