39.366,18.2014568196582
50.660771875,5.23642477898102
63.93241875,-0.798458541570653
79.34036875,-3.28555450820659
97.044046875,-4.01814816303522
117.202878125,-3.9324365828661
139.976290625,-3.50437964363482
165.52370625,-2.96766335848315
194.004553125,-2.42999201745897
225.57825625,-1.93813124038206
260.404240625,-1.51169911001671
298.641934375,-1.15635941275195
340.450759375,-0.871014232940979
385.990140625,-0.647049797833461
435.419509375,-0.473825558371573
488.8982875,-0.341152113267526
546.585896875,-0.239726131994757
608.641771875,-0.16246208001121
675.225328125,-0.103735470122956
746.496,-0.059015568291216

