0.00001,222.9559
0.000010625,216.3395
0.00001125,210.2836
0.000011875,204.7133
0.0000125,199.5672
0.00001375,190.3511
0.000015,182.3154
0.00001625,175.2284
0.0000175,168.9173
0.00001875,163.2504
0.00002,158.1254
2.184543E-05,151.3822
2.369085E-05,145.4464
2.553628E-05,140.1691
2.73817E-05,135.4373
0.0000275,135.1504
2.796875E-05,134.0317
2.84375E-05,132.9409
0.000029375,130.8386
0.00003125,126.923
0.000033125,123.3467
0.000035,120.0636
0.00003875,114.2322
0.0000425,109.1963
0.00004625,104.7907
0.00005,100.8948
0.000053125,97.97134
0.00005625,95.29745
0.000059375,92.83974
0.0000625,90.57075
6.873789E-05,86.51877
7.497577E-05,82.98985
0.000075,82.97702
7.509766E-05,82.92536
7.519532E-05,82.87381
7.548829E-05,82.71977
7.578125E-05,82.56664
7.651368E-05,82.18772
7.72461E-05,81.81427
7.871094E-05,81.08331
8.164063E-05,79.68171
0.0000875,77.09587
0.00009375,74.61356
0.0001,72.37162
0.00010625,70.33401
0.0001125,68.47182
0.00011875,66.76153
0.000125,65.18382
0.0001375,62.36448
0.00015,59.91343
0.0001625,57.75794
0.000175,55.84389
0.0001875,54.13003
0.0002,52.5843
0.00021875,50.527
0.0002375,48.72662
0.00025625,47.13476
0.000275,45.71486
0.00029375,44.43868
0.0003125,43.28404
0.00033125,42.23324
0.00035,41.27197
0.0003875,39.57319
0.000425,38.1158
0.0004625,36.84892
0.0005,35.73539
0.0005310688,34.90889
0.0005621376,34.15608
0.0005644532,34.10263
0.0005703125,33.96894
0.0005839844,33.66537
0.0005976563,33.37295
0.000625,32.81906
0.0006875,31.68763
0.00075,30.71025
0.0008125,29.85576
0.000875,29.10106
0.0009375,28.42864
0.001,27.82497
0.0010625,27.27938
0.001125,26.78335
0.0011875,26.33
0.00125,25.91371
0.001375,25.17438
0.0015,24.53644
0.001625,23.97909
0.00175,23.48701
0.001875,23.04862
0.002,22.65498
0.0021875,22.13352
0.002375,21.67937
0.0025625,21.2794
0.00275,20.92376
0.0029375,20.60495
0.003125,20.31709
0.0033125,20.05555
0.0035,19.81659
0.003875,19.39483
0.00425,19.03331
0.004625,18.71907
0.005,18.44273
0.0053125,18.23631
0.005625,18.0482
0.0059375,17.87586
0.00625,17.71724
0.006875,17.43458
0.0075,17.18959
0.008125,16.97466
0.00875,16.78415
0.009375,16.61379
0.01,16.4603
