0.00001,422.1853
0.000010625,409.6659
0.00001125,398.2072
0.000011875,387.6677
0.0000125,377.931
0.00001375,360.494
0.000015,345.2912
0.00001625,331.8837
0.0000175,319.9448
0.00001875,309.225
0.00002,299.5306
0.000021875,286.585
0.00002375,275.2114
0.000025625,265.1165
0.0000275,256.0781
0.000029375,247.9245
0.00003125,240.5207
0.000033125,233.759
0.000035,227.5521
0.00003875,216.5283
0.0000425,207.0095
0.00004625,198.6834
0.00005,191.3214
0.000053125,185.7977
0.00005625,180.7461
0.000059375,176.1034
0.0000625,171.8177
0.00006875,164.1515
0.000075,157.478
0.00008125,151.6017
0.0000875,146.377
0.00009375,141.6929
0.0001,137.4633
0.00010625,133.62
0.0001125,130.1083
0.00011875,126.8837
0.000125,123.9096
0.0001375,118.5966
0.00015,113.9794
0.0001625,109.9205
0.000175,106.3176
0.0001875,103.0928
0.0002,100.1854
0.00021875,96.31755
0.0002375,92.93451
0.00025625,89.94489
0.000275,87.27959
0.00029375,84.88525
0.0003125,82.72001
0.00033125,80.75044
0.00035,78.94954
0.0003875,75.76911
0.000425,73.04304
0.0004625,70.67532
0.0005,68.5959
0.00053125,67.04502
0.0005625,65.63405
0.00059375,64.3438
0.000625,63.15852
0.0006875,61.05284
0.00075,59.23578
0.0008125,57.64877
0.000875,56.24843
0.0009375,55.00187
0.001,53.88366
0.0010625,52.87382
0.001125,51.9564
0.0011875,51.11851
0.00125,50.34959
0.001375,48.98525
0.0015,47.80931
0.001625,46.78297
0.00175,45.87765
0.001873531,45.08073
0.001997061,44.36487
0.002,44.34872
0.002008907,44.29999
0.002017813,44.25163
0.002035625,44.15592
0.00207125,43.96853
0.0021425,43.60897
0.002285,42.9449
0.0024275,42.34464
0.00257,41.79875
0.00275,41.17523
0.0029375,40.59203
0.003125,40.06579
0.0033125,39.58794
0.0035,39.15159
0.003875,38.38199
0.00425,37.72291
0.00425616,37.71286
0.004279405,37.67515
0.00430265,37.63776
0.00434914,37.56395
0.00444212,37.42003
0.00462808,37.14608
0.005,36.64744
0.0053125,36.2719
0.005625,35.92984
0.0059375,35.61661
0.00625,35.32842
0.006875,34.81515
0.0075,34.37059
0.008125,33.98079
0.00875,33.63546
0.009375,33.3268
0.01,33.04881
0.010625,32.79676
0.01125,32.56689
0.011875,32.35613
0.0125,32.16201
0.01375,31.81575
0.015,31.51528
0.01502209,31.51032
0.01509953,31.49303
0.01517696,31.47588
0.01533183,31.44197
0.01564157,31.37574
0.01626105,31.24918
0.0175,31.0172
0.01875,30.80762
0.02,30.61863
0.021325,30.4373
0.02265,30.27263
0.023975,30.12224
0.0253,29.98419
0.02761563,29.76791
0.02993125,29.57789
0.03224688,29.40921
0.0345625,29.25815
0.03687813,29.12187
0.03919375,28.99812
0.04150938,28.88511
0.043825,28.78139
0.0469125,28.65551
0.05,28.54175
0.053125,28.43709
0.05625,28.34146
0.059375,28.25364
0.0625,28.17262
0.06875,28.02773
0.075,27.90166
0.08125,27.79064
0.0875,27.69187
0.09375,27.60332
0.1,27.52335
0.10625,27.45066
0.1125,27.38424
0.11875,27.32328
0.125,27.26706
0.1375,27.1663
0.15,27.07846
0.1625,27.00115
0.175,26.93233
0.1875,26.8706
0.2,26.81491
0.21875,26.74049
0.2375,26.67488
0.25625,26.61678
0.275,26.56492
0.29375,26.51808
0.3125,26.4755
0.33125,26.43675
0.35,26.40137
0.3875,26.33806
0.425,26.28332
0.5,26.19311
0.625,26.08083
0.75,25.99794
0.875,25.93333
1,25.88161
1.25,25.80212
1.5,25.74315
1.75,25.69726
2,25.66031
2.375,25.61572
2.75,25.58061
3.125,25.55173
3.5,25.52751
4.25,25.48844
5,25.45801
6.25,25.4192
7.5,25.38953
8.75,25.36556
10,25.34554
12.5,25.31306
15,25.28704
17.5,25.26509
20,25.24591
23.75,25.22064
27.5,25.19826
31.25,25.17788
35,25.15895
42.5,25.12413
50,25.09205
62.5,25.04236
75,24.99568
87.5,24.95089
100,24.90743
125,24.82317
137.5,24.782
150,24.74133
162.5,24.70105
175,24.66114
200,24.58217
237.5,24.46549
275,24.35051
300,24.27465
350,24.12459
425,23.9031
462.5,23.79381
465.5536,23.78494
474.1652,23.75999
482.7768,23.73508
500,23.68541
550,23.54238
600,23.40044
625,23.33009
687.5,23.15568
750,22.9833
875,22.6444
1000,22.31287
1125,21.98832
1250,21.67041
1500,21.05331
1750,20.45934
2000,19.88657
2375,19.06342
2750,18.27883
3000,17.77484
3500,16.80711
3501.94,16.80343
3507.77,16.79243
3513.599,16.78144
3536.612,16.73815
3559.625,16.69496
3605.65,16.60886
3697.7,16.43777
3881.8,16.09978
4250,15.43929
4625,14.78566
5000,14.14808
5500,13.31809
6000,12.50405
6679.604,11.41269
6775.174,11.2598
6822.959,11.18341
6846.851,11.14534
6858.797,11.12642
6864.77,11.11703
6870.743,11.10774
