1,0.02350875,0.0007330938,1,0.0148196875,0.00032475,1,0.013833125,0.0003434688,1,0.044943125,0.0005732188,1,0.0291240625,0.00095975
2,0.000486875,1.990625E-05,2,0.00600125,0.0001945625,2,0.0275396875,0.0006110313,2,0.05315875,0.0007579375,2,0.0039165625,0.00020625
3,4.06250001105946E-06,1.56249999999939E-07,3,0.0057728125,0.0001863125,3,0.0275275,0.0006118438,3,0.053153125,0.0007579063,3,0.0047415625,0.00022075
4,0,0,4,0.0057796875,0.00018625,4,0.0275284375,0.0006116875,4,0.0531528125,0.000757,,,
